ID,KIAA1045,CACUL1,TBL1X,CHST15,HAL,CLUAP1,MMP25,THADA,ETS2,YKT6,RSPH9,ZCCHC2,USP32,RP11.295G20.2,IFI44L,CCT2,ILK,DHX58,NCF4,USP18,LINC01001,KCNJ2,GTPBP2,ANXA3,NAPA,MX1,PI4K2B,IFI27,BCORL1,MXD3,OASL,TMEM92,LIMK2,TLR1,PGS1,HERC5,OAS1,STIL,ZNF318,WDR89,PREDICTION
10,5.166787023427682,9.641880732638882,10.261751619604873,10.895481566678829,9.355265782967782,7.574034237615483,11.58858764355194,8.864788510918627,9.555173805792636,9.527521107985066,4.608221703264558,9.339101974164905,10.246778364984923,6.026711664997588,8.591192753021955,9.616306332085882,10.250888092838746,8.101951214166245,10.993084241013904,6.282996466099597,10.49600222438505,9.496233122049029,9.33351427446197,8.666130479828473,9.996909091028996,10.43634207957438,8.07251910228152,5.239927217685241,8.38959592898354,8.012007021376691,8.566773978177544,4.547545819283501,10.502713238104208,10.13047287403594,9.543463488563805,8.913819876067151,9.804542295314988,5.641201068043191,9.532767727366613,8.037216279266147,2
11,4.803536049885982,9.662374049064015,10.330207794310018,10.916520605467896,9.37955493435079,7.873659635758022,11.345247054347187,8.805171790303287,9.482448299507524,9.524206927651276,4.878678625417967,9.525406922282826,9.899687675423596,5.972443378385082,8.673040447728727,9.592708506098685,10.335677721093331,8.148983064819,10.614380820604504,6.283078153932839,9.479622717661874,9.403154397785027,9.423719439786217,8.086810622103627,10.194488740758546,10.972124675019526,8.283230579490798,5.0423631800793824,8.25866442381826,6.9128974886671175,8.637975090816727,4.751237006130373,10.261541311017712,9.98552627322182,9.106286412944039,9.011644447452863,9.907791123582452,5.736908440534438,9.57893000739826,8.19832086217337,2
12,5.16235587422311,9.592064335694268,10.392609836809537,10.976326453156037,9.301643569927704,6.98518303197441,11.776982166391349,8.459948397940419,9.691893463748764,9.542316482465576,4.865989404485601,9.638155093012426,10.26593139948975,6.194128908123199,9.53929274915291,9.520796367294206,10.611739082743627,8.804554812345678,10.997809203846666,6.952914127832341,9.477865742521619,9.644368342596083,9.635992517541908,8.13899479222291,10.561795343477863,11.098245084270328,8.160771945932588,6.184789381536738,8.396081276726871,7.872820387318784,9.294012067052039,4.624010969659236,10.809112284301753,10.311700111887381,9.248614206418164,9.579772543089893,10.816903305881755,5.727515084527129,9.25501288984949,7.866389829518348,2
13,4.5513445431701935,9.651937670357237,9.971734330382313,10.546502774016721,8.402457859749317,7.900783224494959,10.181802246450172,9.052281653693225,9.523162003152024,9.514423277887436,4.827379934657795,9.991491460189474,9.847821435193426,5.4341814481852815,11.955776313158216,9.692521300781213,10.139359607949654,8.956369261293068,9.985098888606492,9.147487866170046,9.012766995281067,8.930019844322695,9.50400859313456,7.504746170039848,10.383301364825133,12.230288937315285,8.424683233160371,9.302110493918818,7.914419895243053,6.293433907013563,9.941708690851362,4.547545819283501,9.876603330880014,9.9032677248185,8.691540980500571,10.527247990652304,11.735362483971446,5.933732129498387,9.550692483650591,8.279304452368628,3
14,4.547545819283501,10.215710368387883,9.976520426510783,11.50953856200593,9.433586890998992,7.215191044435492,11.576886713769419,8.508925366917017,9.640741693608392,9.520256841198327,5.28686769403298,11.634696592475386,10.56129296496053,6.726599342149855,12.230288937315285,9.549339421715633,10.512375059878694,10.877611848390675,11.128283941700024,10.892848607814127,10.165153050498043,10.354446125988687,10.361239987066838,9.90135976741605,11.621428540841125,12.230288937315285,9.475274465868116,11.194923634600409,8.203417556161082,8.05158359994387,12.230288937315285,4.554402976017979,11.338361047808807,11.294093348462994,9.554727701297695,12.230288937315285,12.230288937315285,6.053156708404753,9.089240023400807,7.981919511893698,1
15,4.547545819283501,9.935805515105486,10.104232387044435,11.138499560735754,9.668696418918586,7.183604036927456,10.52488590939719,8.889972989278291,9.633331148396064,9.52999489805578,4.547545819283501,10.591672227004937,10.297374696829646,6.225733026133297,12.15837344868252,9.548840584990755,10.402994017300083,8.718737747943408,10.251101436235599,8.44804284075171,9.474393013675195,10.144932935054351,9.626219594302082,8.43564402803645,10.375748313136883,12.230288937315285,8.265619695774857,8.267562914074915,8.129936213532327,6.830263560689034,10.312180579358971,4.547545819283501,10.381327311270908,10.31365084102026,8.860406470324278,11.126134219368621,12.026255255319205,5.693498234390705,9.558889238690114,8.142410533827245,3
16,4.547545819283501,9.617809134712582,9.962520552332867,10.545031926421156,9.076823060484314,8.383573124261927,10.294285762461724,8.905937230989382,9.552310257583203,9.148343070247769,5.109622575689857,10.61005560091991,10.215747094235104,5.857264174995938,12.230288937315285,9.745151224676825,9.945159210303618,9.097992774328745,9.774896186931947,9.56838454728618,9.561387916148906,9.48175732679794,9.1924758309945,8.051014552794173,10.133595022593566,12.230288937315285,8.93503965000584,10.398117107534144,7.770966905246481,7.082019310423761,10.451601432472977,4.547545819283501,10.017884931717074,10.288843752614136,8.625633833441563,11.244275197436465,11.94818883678298,6.014408152094103,9.592017094610286,8.711370195295341,3
17,5.077815813158323,9.661753527242368,10.396274959908203,11.16527339540393,9.693394655672213,7.3627863178075525,12.230288937315285,8.755454622381004,10.014363983527462,9.499604688565693,5.4203098476169185,10.650216387050898,10.482584578424332,6.132720352566579,12.03910831942964,9.521077224619138,10.344872181423137,9.473861185212606,11.259808973695767,8.918570923222505,10.402551144501112,9.891041398123908,9.672120986352336,10.075177939524409,10.81630918872108,12.230288937315285,8.198456060235513,11.705876256516847,8.26807589808048,8.27857644711206,10.426760023229876,4.547545819283501,11.263576295996707,10.480216517700812,9.887209323168292,11.355236684792681,12.167169157454948,5.572224163273566,9.535436005941424,7.7977238232973365,1
18,4.836068644128,9.74954872493342,10.388340355085633,11.850922534446642,9.935693028118221,6.9509601806706005,12.230288937315285,8.351195936374872,9.852504410356255,9.532748592884476,5.047619326091345,11.04921059213443,10.574097522107776,6.336972009222914,12.138801322454453,9.093329791650401,10.539917574113275,9.705617214771065,11.522640717717776,8.778122590526898,11.168433849408704,10.12662712520591,10.21321719412237,9.547239600497603,11.128961017008708,12.230288937315285,8.200489528869294,9.281493190336764,8.683076538736787,8.262752926383161,10.834063701809576,4.992753059439655,11.217811521521153,10.968162361129371,9.630544035019255,11.08311417465194,12.230288937315285,5.688752688642478,9.267205809279,7.557672258339503,1
19,4.547545819283501,9.488211568913707,9.97767493286033,10.422412318690167,8.659974990032458,7.641252187934817,10.805717925677829,8.828059298532569,9.543376122247851,9.529187849993784,4.547545819283501,9.947405861067788,9.897484812335383,5.860277572170141,11.667367112605634,9.549772283084552,10.139980954610063,9.023084250226503,10.039749564325351,8.761399086417269,9.636326612700614,8.868603464208935,9.53604874149862,6.849894222113598,10.42152458170835,12.230288937315285,8.369781015157622,9.564708227592458,8.472298034474269,6.911349683163341,9.718549698165358,4.547545819283501,9.938786999516864,9.580292150516517,8.924216099182068,9.918386266069444,11.339136846998613,5.643008243111674,9.61940235248722,8.13575140713036,3
20,4.849854543422817,9.857287945967668,10.113959582090182,11.058998822865773,9.535132962190103,7.065420752389377,11.364680270215475,8.539885774433511,9.55578877881153,9.508358755897056,4.6038479412966975,10.883521686146985,10.240235376742914,5.810793158900576,12.15020035422149,9.65195204247896,10.427049054335356,9.185962681868585,10.854134721657982,8.418881521756889,9.78792377651625,9.564119464628464,9.62606741587317,8.819422393166787,10.459691190494855,12.230288937315285,8.312662445488321,7.709768527343072,8.2191545265044,7.282165256868284,10.400634933292633,4.547545819283501,10.651061890102849,10.351322902406944,9.310112377454843,11.152943502554752,11.950471101742533,5.653633996056138,9.608037393133722,8.053286241407633,3
21,5.5117564387891065,10.35496533900726,10.912089308548355,11.982854862577687,10.605438226870637,6.641122953755075,12.230288937315285,8.421164726958606,10.006415666467142,9.629440753807113,5.440740625108998,10.521889727253836,11.209796400473532,6.749717560878657,11.008848929695189,8.970253296095457,10.611930056600931,8.708650205648446,11.689985579212234,7.144466975633135,11.201084355307618,10.94237779228915,9.895833780396304,9.532546623545182,10.556953896963503,12.230288937315285,8.148780343506173,6.273836368743401,8.415715307381378,8.501172573938513,9.51845014349676,4.77851858503366,11.692590290168418,11.260851861491876,9.97686181033242,10.597957184535714,10.939817331721091,5.213001522322031,9.289038546439217,7.570297632939817,4
22,4.83219873636595,9.520374658878954,10.392041275652675,11.08072452853122,9.232325567230443,7.192610521193163,11.651991396930947,8.841918063127311,9.579036960971226,9.57750814961688,5.1532566604661705,10.101305102529588,10.028597489868405,6.081600436749778,11.113510931016073,9.546612960783818,10.423778708136886,9.157422307716327,10.907447679986415,7.987042982589044,10.31918702743503,10.05946516153432,9.574399534572818,8.115143405716339,10.824041922691196,12.230288937315285,8.067123926142626,6.058404733034803,8.444378159737813,7.847380450990332,9.690435409667826,4.630554299949968,10.880409284239835,10.05186282320419,9.549657683769,10.061807120380736,11.416760681731748,5.6806412920195415,9.503881010874947,7.809918693024672,3
23,4.547545819283501,9.565546706671338,9.995321627346284,11.222827502812958,9.898510473147958,6.995860021466812,11.338337888823144,8.821780753047413,9.797211710175947,9.510718362204079,4.746176262796354,10.881606033751154,10.063002818824467,5.452984044287709,12.230288937315285,9.558932522843245,10.290512014333672,9.506903709159523,10.823767992090392,9.152815641529592,9.979037254858113,9.237180179444037,9.818991596303373,7.182883884825423,10.562330872652293,12.230288937315285,8.358999164141869,8.991780875859826,8.21039522401711,7.383971137754992,10.107985402706973,4.547545819283501,10.055487375266239,9.94733394925551,9.555047291953972,11.251674953745306,11.975416336027534,5.951818773305644,9.5949582327695,7.932318972345869,3
24,5.0589829012031915,9.648328420240297,9.992287136579288,10.949916950233364,9.587466458564887,7.785736294320638,11.481050751724894,8.935821204955836,9.513969320551286,9.448663148454354,4.66776015782432,10.353033844530108,10.156273900671174,6.008701225039372,11.380681016066136,9.238423043596537,10.17525413714194,9.235527056850794,10.94965511888415,7.913826061295301,9.746923168528914,9.18285180113666,9.536056355598392,7.7515239415930015,10.32324564311628,12.230288937315285,8.599447548313346,6.4215420483522845,8.310885880090304,7.558117112276607,9.589480791439824,4.547545819283501,10.234369107089726,10.045662538314453,9.508073518654745,10.667928019779916,11.059435916722665,5.594692961030475,9.528611120414537,8.197629133433765,3
25,5.151549832811437,9.67806592083965,10.179946946244108,10.905363490937688,9.020583731182054,7.696281994804728,11.235310721826396,9.080099637204727,9.543899567014265,9.370707434983943,4.792174235443052,10.434294270993922,10.2695501366333,5.9275447644019685,11.85734970126762,9.55271718514933,10.257556990482742,9.097658898657171,10.92185355545468,8.631080410021902,9.62677482922128,9.570657719550065,9.575195638854282,7.985366811481488,10.266270655161387,12.230288937315285,8.258560186594215,9.007479514979094,8.277793119848372,7.36426057016429,9.667096754410776,4.547545819283501,10.195421490010787,10.271463340391914,9.497039870078538,10.611410484841938,11.556797936445204,5.879904970220169,9.514582103700802,8.10055911863988,3
26,4.757145660134762,9.55461345208066,10.301114891855429,10.936049362414336,9.557330345633037,7.2597614197289,12.230288937315285,8.86105948459182,9.640203025732363,9.557805327808596,5.0420621950717015,9.5312134618289,9.882161087431395,5.735016734263144,8.954379078540619,9.576357957110528,10.521183005856336,8.378900269401772,11.466952810176736,6.754238073220097,10.320086217490504,9.325658101997648,9.567570366796144,8.361606994798294,10.554408844900603,10.84352058493963,7.879762947906866,5.985933456297091,8.560426588989891,8.073211942973616,8.947762799935283,4.547545819283501,10.99092065651235,9.979658394237225,9.613719573840614,9.338153870256779,10.151984112072807,5.419941502246995,9.494682567203718,7.927912845548719,2
27,6.186309056624597,10.301781288637374,10.618556581655307,11.660379502542431,10.594729549546727,7.179793636290256,12.230288937315285,8.790026389648832,9.730608385172518,9.439391576562212,4.594533327021254,9.896074794349156,11.058172130569464,6.095854807980915,8.053513529468377,9.085535004171984,10.098831636981869,8.207831822959571,11.511417285493222,5.759532145543574,10.315090562492069,9.785171435010882,9.572403260790127,9.032126366842595,9.869803046410864,10.194198504612542,7.733967847226072,4.894821808145759,8.343878177040311,8.115987747120371,8.97016564177488,4.944385304790015,11.02263350189132,10.96361335373168,9.9952586118575,8.882339958056864,9.392184317480478,5.795150672368915,9.533030824926131,8.034290468884628,2
28,4.547545819283501,9.611658158272745,10.067683347689083,10.90356506775938,9.551845071080194,7.176672348852804,11.664308700607334,8.910141560343773,9.49886372424542,9.490118318755274,5.353556029300552,10.863892358320275,10.193645317293363,5.8713390414421465,12.230288937315285,9.587867372724556,10.266389800222477,9.591917565086762,10.751651079559736,9.219150633764084,10.54566408583667,9.856343786527693,9.824410411490227,8.438825280881707,10.584190179377007,12.230288937315285,8.537881828097138,10.588972722102216,8.145551645492162,7.401133227025903,10.532145603493387,4.547545819283501,10.798573259448268,10.131001308871408,9.430353919120574,11.292828655992329,12.230288937315285,5.671460622650358,9.777700414921908,8.233554131004407,3
29,4.671559070390381,9.702188865723672,10.050497212341,10.872960859350062,9.575612554626627,7.327960238970221,12.016865446014144,8.770268496258637,9.622951540417557,9.513433430275962,5.075969863837246,9.602467645767412,10.201313398327832,6.1448178656863846,9.544954661872172,9.546978967352915,10.317667294604233,8.418117191853385,11.263862043764933,6.2325671711370765,10.655050909255124,10.079155259837966,9.482279485284828,9.166738350691006,10.271551349010672,11.2447229017194,8.251940101885907,5.14442407404605,8.225690993508369,7.9565427760137375,9.061026169834244,4.547545819283501,10.988714522410334,10.253451816852078,9.625471286472614,9.608573418501106,10.45943296161661,5.517981306758204,9.220173067683396,8.233241328931758,2
30,4.917391851243231,9.958568449930588,10.474845004178151,11.258081422992372,10.18846948405782,6.9603356425425575,12.230288937315285,8.538829804513108,9.645408952212136,9.508788735271782,4.589098973274108,9.70872781371989,10.403744685520484,6.007830486134084,8.7591885744227,9.299873553801449,10.354705466448793,8.315575783029944,11.744575394397009,6.096584291778961,10.893208333867534,9.744406962219825,9.73806328719391,9.231507834922217,10.130209200060552,10.836325395614107,8.098924574557964,5.6619315954689124,8.611257255864201,8.346502239992098,8.391115488558565,4.711296383135113,11.164670540869183,10.480255989631194,9.703485106282216,9.016198991073386,9.884492915081887,5.458547810297083,9.352524084627019,7.868112920220756,2
31,4.804980421163648,9.662652463917203,10.385589023939053,10.952037656902831,9.527139241182956,7.483423893479149,12.070930111714013,8.801636796862477,9.550226791192602,9.586058112572587,4.547545819283501,9.09336316601419,10.080813773987318,5.890082526773012,7.336588234290723,9.338111165332089,10.614033775261284,8.1988467782799,11.653723417581524,6.395288239810506,10.38208755589922,9.505314431271977,9.581901040251603,8.543379995517451,10.12924106692086,9.333385764048591,8.166558871920774,4.754191336614157,8.339117131296714,8.191567696611704,8.003240189995216,4.815268814963104,10.902405495736131,9.973961532922463,9.622506105803305,7.941838081465759,9.581729551225674,5.378415098316904,9.206804478786706,8.149402335278827,2
32,5.2145510469553935,9.995137092026985,10.51535288257178,11.63083993163301,10.0587097172411,7.294430035246763,11.735840889743214,8.795075497029709,9.947843544301207,9.499742066367096,5.530519734956669,11.282731152903027,10.842075924005167,6.214324576053961,12.230288937315285,9.493201909803576,10.166326501142755,9.581893451630911,11.115407046607368,9.365227811069627,11.010103731743794,10.380235743157188,9.955593527202252,9.480449716886149,10.812922597111035,12.230288937315285,8.313460339163694,9.546550015231698,8.362305231999281,8.351587325890675,10.995427099472352,4.6822333961571445,11.135112594752592,10.940858292367537,9.884293947136284,12.023705096420008,12.230288937315285,5.68688718045779,9.547306415196603,7.95934178188103,1
33,4.693402919751972,9.642584044220973,10.16345611752931,11.405094081189766,9.67488229717051,7.009477472004289,12.122347971070395,8.794037561925567,9.81853910883719,9.544959423981737,5.7038720692871445,10.870935325336337,10.352674082478305,6.146191978109576,12.09420720226194,9.496862019362224,10.425597358862161,9.543403330271008,11.505305392548408,8.778865155101984,11.109855148010828,10.268621590181038,9.965002040657833,9.611912296023053,10.87440669209634,12.230288937315285,8.364575519218043,9.651016780018981,8.16194057786899,8.193287048989612,10.565214548914392,4.547545819283501,11.442620319055624,10.834700867757578,9.853341219596967,11.354952033629914,11.852297443382133,5.393300160780269,9.543290187054183,7.959514429536602,1
34,5.152000904455265,9.631489388481892,10.348411970216251,10.546351010969177,9.589506125419543,7.40761488393152,11.052477072437403,9.02660639965589,9.513495702354103,9.473292609719207,4.547545819283501,9.227674360989436,10.137767717896972,5.578541253255124,7.970939871023513,9.575241956189373,10.007835591810721,7.725880834564067,10.42507235149589,6.060441497714857,9.257128127598998,9.033333732779244,9.29314883059272,7.641383811428253,9.573566557577648,9.568253788226553,8.297390412784774,5.210645792585863,8.304785466602725,7.264000366834653,7.821236580442907,4.547545819283501,10.121475663383784,10.141465330430243,9.20318027662929,8.25465204209482,9.569508842322014,5.548512073421701,9.952308587042925,8.27581115394483,2
35,4.654946138808363,9.5355042574504,10.152326605387787,11.084093428885641,9.665455168822009,7.31060903528005,12.230288937315285,8.845147415103591,9.493646892023596,9.462847440701042,5.580303019106454,10.906651846293778,10.448645067690007,6.149847198693887,12.230288937315285,9.486118351146938,10.302466651601547,9.903286853837004,11.627137237871835,9.016279632043851,11.204025835201874,10.132950703272265,10.010267109105806,9.510930928278233,11.08458185764146,12.230288937315285,7.99789686298196,8.256286383062605,8.739161411016745,8.377421284613602,10.836256545038166,4.547545819283501,11.510775674537307,10.453842631840649,10.127033634230404,11.216623840411897,12.230288937315285,5.412473428875278,9.587216423572839,7.908357731060189,1
36,4.547545819283501,9.811656154658523,10.008142169399026,11.144450211882212,9.83003983826722,6.980501593201478,11.576814561483586,9.088397083337645,9.13846126414016,9.573866048766686,4.909815564870485,11.145773216030625,10.323242243818553,5.869460942952767,12.230288937315285,9.542570496916854,10.185544400283169,9.76169054805203,11.022332883352073,9.613876763668047,9.707844483029168,9.942304259331967,9.955999744071896,8.848078572159627,10.835985914084173,12.230288937315285,8.767565246150768,11.571079459993104,8.090366402475198,7.730592980835827,10.905098051974194,4.748100354536112,10.588147295854027,10.486447424723185,9.490231120113373,11.455338745424113,12.230288937315285,6.203044412735046,9.559601185357034,7.904107532755987,3
37,4.725090701228352,10.01551002360128,10.211657953862767,11.120046236802793,9.980552594952952,7.2036080356182755,12.080870360207793,8.73589826328382,10.236584405198126,9.497357671523996,5.0791894378282425,11.244014924058538,10.806794199263065,6.022703604305852,12.230288937315285,9.191774110211588,10.369573852220732,9.566014980671195,11.064798589693144,9.489190155606519,10.218432396641637,10.244559424674378,9.966116364685321,9.534877985948519,10.803867960013003,12.230288937315285,8.607306790863866,9.119601916988707,7.827835141566171,7.788935834886949,10.798783431111868,4.591575792214892,11.006532885745136,10.617131356671592,9.512858744403381,11.757312150171456,12.230288937315285,5.286405482851079,9.36719911759946,8.012544399250949,1
38,5.199134997750786,9.913865396286248,10.489112101871582,11.820221948059313,10.40439532246178,7.0837261247839685,12.230288937315285,8.508460249703463,10.04647163479706,9.554911994505897,5.8622202695448316,11.042476822627707,11.171470231102278,6.89410007334187,12.026769506556251,9.3560141442584,10.735858481888158,9.475593841902633,11.680244071734812,8.276323926622995,10.863842331453123,10.820242838741246,10.001339523586251,9.961640857453638,11.0414493129439,12.230288937315285,8.260646377484576,8.94306353129624,9.029774106198516,7.980491266381466,10.927705576193317,4.691096914247868,11.946316170868686,11.128575161237409,9.805260671968037,11.33802404382413,11.997787778456711,5.798417549599647,9.26920656722964,7.769159983599824,1
39,4.995896828446526,9.530457136352496,10.073885140781963,10.344250694328544,8.578646503596254,7.450712433176108,11.878191466794044,8.835250331782264,9.510032921944816,9.515733721086397,4.547545819283501,9.111071543964425,9.642832264103204,5.9561642786627065,7.846671278981763,9.59294565598208,10.268574075421363,8.314963598242183,10.560817968681897,6.453120793431486,9.50138574612192,8.920979505810113,9.14564675052343,7.508546475653766,10.22739072589915,9.562582026223511,8.33093960153932,4.9312097621689714,8.312784345010552,7.168357770220615,8.336429664411726,4.547545819283501,9.954696157758685,9.657334373921394,9.148214641860116,8.294636743355131,9.484586914948633,5.502639978029468,9.370760766120565,8.322181630406348,2
40,4.592058690491697,9.845911839608966,10.125839437176257,11.047991324909676,9.219905306360703,7.316323665531669,11.937174613300526,8.575936517683722,9.496511605055755,9.585732318196484,4.9927755214185705,10.356110255978043,10.189748170637033,6.106716926353805,11.94980144218307,9.599264275363332,10.217468213495687,8.689132348760465,10.302641229641047,8.983802584314477,9.53646001661756,9.993003884321114,9.56113249110461,8.276393011448969,10.240190635968318,12.230288937315285,8.581540979256246,8.112921836301492,8.143365440605969,7.3450097507781855,10.122795513890054,4.547545819283501,10.557985633403424,10.28587181657155,9.01801439320348,11.069478616405187,11.8262776103228,5.725408560259224,9.531598846256363,8.214994165025969,3
